Municipio,Categoria,Tipo,Valor,Year,Isla
BANYALBUFAR,A 4 Ll SUP,PLACES,NA,23,Mallorca
BANYALBUFAR,AG,ESTABL.,NA,23,Mallorca
BANYALBUFAR,AG,PLACES,NA,23,Mallorca
BANYALBUFAR,CH,ESTABL.,NA,23,Mallorca
BANYALBUFAR,CH,PLACES,NA,23,Mallorca
BANYALBUFAR,CT,ESTABL.,NA,23,Mallorca
BANYALBUFAR,CT,PLACES,NA,23,Mallorca
BANYALBUFAR,F,ESTABL.,NA,23,Mallorca
BANYALBUFAR,F,PLACES,NA,23,Mallorca
BANYALBUFAR,H 1*,ESTABL.,NA,23,Mallorca
BANYALBUFAR,H 1*,PLACES,NA,23,Mallorca
BANYALBUFAR,H 2*,ESTABL.,NA,23,Mallorca
BANYALBUFAR,H 2*,PLACES,NA,23,Mallorca
BANYALBUFAR,H 3*,ESTABL.,2,23,Mallorca
BANYALBUFAR,H 3*,PLACES,121,23,Mallorca
BANYALBUFAR,H 3*SUP,ESTABL.,NA,23,Mallorca
BANYALBUFAR,H 3*SUP,PLACES,NA,23,Mallorca
BANYALBUFAR,H 4*,ESTABL.,NA,23,Mallorca
BANYALBUFAR,H 4*,PLACES,NA,23,Mallorca
BANYALBUFAR,H 4* SUP,ESTABL.,NA,23,Mallorca
BANYALBUFAR,H 4* SUP,PLACES,NA,23,Mallorca
BANYALBUFAR,H 5*,ESTABL.,NA,23,Mallorca
BANYALBUFAR,H 5*,PLACES,NA,23,Mallorca
BANYALBUFAR,H 5* G.L.,ESTABL.,NA,23,Mallorca
BANYALBUFAR,H 5* G.L.,PLACES,NA,23,Mallorca
BANYALBUFAR,HA 1*,ESTABL.,NA,23,Mallorca
BANYALBUFAR,HA 1*,PLACES,NA,23,Mallorca
BANYALBUFAR,HA 2*,ESTABL.,NA,23,Mallorca
BANYALBUFAR,HA 2*,PLACES,NA,23,Mallorca
BANYALBUFAR,HA 3*,ESTABL.,NA,23,Mallorca
BANYALBUFAR,HA 3*,PLACES,NA,23,Mallorca
BANYALBUFAR,HA 3* SUP,ESTABL.,NA,23,Mallorca
BANYALBUFAR,HA 3* SUP,PLACES,NA,23,Mallorca
BANYALBUFAR,HA 4*,ESTABL.,NA,23,Mallorca
BANYALBUFAR,HA 4*,PLACES,NA,23,Mallorca
BANYALBUFAR,HA 4* SUP,ESTABL.,NA,23,Mallorca
BANYALBUFAR,HA 4* SUP,PLACES,NA,23,Mallorca
BANYALBUFAR,HA 5*,ESTABL.,NA,23,Mallorca
BANYALBUFAR,HA 5*,PLACES,NA,23,Mallorca
BANYALBUFAR,HO,ESTABL.,NA,23,Mallorca
BANYALBUFAR,HO,PLACES,NA,23,Mallorca
BANYALBUFAR,HR 5*,ESTABL.,NA,23,Mallorca
BANYALBUFAR,HR 5*,PLACES,NA,23,Mallorca
BANYALBUFAR,HR,ESTABL.,1,23,Mallorca
BANYALBUFAR,HR,PLACES,58,23,Mallorca
BANYALBUFAR,HS 1*,ESTABL.,NA,23,Mallorca
BANYALBUFAR,HS 1*,PLACES,NA,23,Mallorca
BANYALBUFAR,HS 2*,ESTABL.,1,23,Mallorca
BANYALBUFAR,HS 2*,PLACES,72,23,Mallorca
BANYALBUFAR,HS 3*,ESTABL.,NA,23,Mallorca
BANYALBUFAR,HS 3*,PLACES,NA,23,Mallorca
BANYALBUFAR,HSR 1*,ESTABL.,NA,23,Mallorca
BANYALBUFAR,HSR 1*,PLACES,NA,23,Mallorca
BANYALBUFAR,HSR 2*,ESTABL.,NA,23,Mallorca
BANYALBUFAR,HSR 2*,PLACES,NA,23,Mallorca
BANYALBUFAR,HSR 3*,ESTABL.,NA,23,Mallorca
BANYALBUFAR,HSR 3*,PLACES,NA,23,Mallorca
BANYALBUFAR,PENS 2*,ESTABL.,NA,23,Mallorca
BANYALBUFAR,PENS 2*,PLACES,NA,23,Mallorca
BANYALBUFAR,TI,ESTABL.,3,23,Mallorca
BANYALBUFAR,TI,PLACES,35,23,Mallorca
BANYALBUFAR,TOTAL,ESTABL.,7,23,Mallorca
BANYALBUFAR,TOTAL,PLACES,286,23,Mallorca
BINISSALEM,A 1 Ll,ESTABL.,NA,23,Mallorca
BINISSALEM,A 1 Ll,PLACES,NA,23,Mallorca
BINISSALEM,A 2 Ll,ESTABL.,NA,23,Mallorca
BINISSALEM,A 2 Ll,PLACES,NA,23,Mallorca
BINISSALEM,A 3 Ll,ESTABL.,NA,23,Mallorca
BINISSALEM,A 3 Ll,PLACES,NA,23,Mallorca
BINISSALEM,A 3 Ll SUP,ESTABL.,NA,23,Mallorca
BINISSALEM,A 3 Ll SUP,PLACES,NA,23,Mallorca
BINISSALEM,A 4 Ll,ESTABL.,NA,23,Mallorca
BINISSALEM,A 4 Ll,PLACES,NA,23,Mallorca
BINISSALEM,A 4 Ll SUP,ESTABL.,NA,23,Mallorca
BINISSALEM,A 4 Ll SUP,PLACES,NA,23,Mallorca
BINISSALEM,AG,ESTABL.,2,23,Mallorca
BINISSALEM,AG,PLACES,78,23,Mallorca
BINISSALEM,CH,ESTABL.,NA,23,Mallorca
BINISSALEM,CH,PLACES,NA,23,Mallorca
BINISSALEM,CT,ESTABL.,NA,23,Mallorca
BINISSALEM,CT,PLACES,NA,23,Mallorca
BINISSALEM,F,ESTABL.,NA,23,Mallorca
BINISSALEM,F,PLACES,NA,23,Mallorca
BINISSALEM,H 1*,ESTABL.,NA,23,Mallorca
BINISSALEM,H 1*,PLACES,NA,23,Mallorca
BINISSALEM,H 2*,ESTABL.,NA,23,Mallorca
BINISSALEM,H 2*,PLACES,NA,23,Mallorca
BINISSALEM,H 3*,ESTABL.,NA,23,Mallorca
BINISSALEM,H 3*,PLACES,NA,23,Mallorca
BINISSALEM,H 3*SUP,ESTABL.,NA,23,Mallorca
BINISSALEM,H 3*SUP,PLACES,NA,23,Mallorca
BINISSALEM,H 4*,ESTABL.,NA,23,Mallorca
BINISSALEM,H 4*,PLACES,NA,23,Mallorca
BINISSALEM,H 4* SUP,ESTABL.,NA,23,Mallorca
BINISSALEM,H 4* SUP,PLACES,NA,23,Mallorca
BINISSALEM,H 5*,ESTABL.,NA,23,Mallorca
BINISSALEM,H 5*,PLACES,NA,23,Mallorca
BINISSALEM,H 5* G.L.,ESTABL.,NA,23,Mallorca
BINISSALEM,H 5* G.L.,PLACES,NA,23,Mallorca
BINISSALEM,HA 1*,ESTABL.,NA,23,Mallorca
BINISSALEM,HA 1*,PLACES,NA,23,Mallorca
BINISSALEM,HA 2*,ESTABL.,NA,23,Mallorca
BINISSALEM,HA 2*,PLACES,NA,23,Mallorca
BINISSALEM,HA 3*,ESTABL.,NA,23,Mallorca
BINISSALEM,HA 3*,PLACES,NA,23,Mallorca
BINISSALEM,HA 3* SUP,ESTABL.,NA,23,Mallorca
BINISSALEM,HA 3* SUP,PLACES,NA,23,Mallorca
BINISSALEM,HA 4*,ESTABL.,NA,23,Mallorca
BINISSALEM,HA 4*,PLACES,NA,23,Mallorca
BINISSALEM,HA 4* SUP,ESTABL.,NA,23,Mallorca
BINISSALEM,HA 4* SUP,PLACES,NA,23,Mallorca
BINISSALEM,HA 5*,ESTABL.,NA,23,Mallorca
BINISSALEM,HA 5*,PLACES,NA,23,Mallorca
BINISSALEM,HO,ESTABL.,NA,23,Mallorca
BINISSALEM,HO,PLACES,NA,23,Mallorca
BINISSALEM,HR 5*,ESTABL.,NA,23,Mallorca
BINISSALEM,HR 5*,PLACES,NA,23,Mallorca
BINISSALEM,HR,ESTABL.,1,23,Mallorca
BINISSALEM,HR,PLACES,6,23,Mallorca
BINISSALEM,HS 1*,ESTABL.,NA,23,Mallorca
BINISSALEM,HS 1*,PLACES,NA,23,Mallorca
BINISSALEM,HS 2*,ESTABL.,NA,23,Mallorca
BINISSALEM,HS 2*,PLACES,NA,23,Mallorca
BINISSALEM,HS 3*,ESTABL.,NA,23,Mallorca
BINISSALEM,HS 3*,PLACES,NA,23,Mallorca
BINISSALEM,HSR 1*,ESTABL.,NA,23,Mallorca
BINISSALEM,HSR 1*,PLACES,NA,23,Mallorca
BINISSALEM,HSR 2*,ESTABL.,NA,23,Mallorca
BINISSALEM,HSR 2*,PLACES,NA,23,Mallorca
BINISSALEM,HSR 3*,ESTABL.,NA,23,Mallorca
BINISSALEM,HSR 3*,PLACES,NA,23,Mallorca
BINISSALEM,PENS 2*,ESTABL.,NA,23,Mallorca
BINISSALEM,PENS 2*,PLACES,NA,23,Mallorca
BINISSALEM,TI,ESTABL.,NA,23,Mallorca
BINISSALEM,TI,PLACES,NA,23,Mallorca
BINISSALEM,TOTAL,ESTABL.,3,23,Mallorca
BINISSALEM,TOTAL,PLACES,84,23,Mallorca
BÚGER,A 1 Ll,ESTABL.,NA,23,Mallorca
BÚGER,A 1 Ll,PLACES,NA,23,Mallorca
BÚGER,A 2 Ll,ESTABL.,NA,23,Mallorca
BÚGER,A 2 Ll,PLACES,NA,23,Mallorca
BÚGER,A 3 Ll,ESTABL.,NA,23,Mallorca
BÚGER,A 3 Ll,PLACES,NA,23,Mallorca
BÚGER,A 3 Ll SUP,ESTABL.,NA,23,Mallorca
BÚGER,A 3 Ll SUP,PLACES,NA,23,Mallorca
BÚGER,A 4 Ll,ESTABL.,NA,23,Mallorca
BÚGER,A 4 Ll,PLACES,NA,23,Mallorca
BÚGER,A 4 Ll SUP,ESTABL.,NA,23,Mallorca
BÚGER,A 4 Ll SUP,PLACES,NA,23,Mallorca
BÚGER,AG,ESTABL.,1,23,Mallorca
BÚGER,AG,PLACES,22,23,Mallorca
BÚGER,CH,ESTABL.,NA,23,Mallorca
BÚGER,CH,PLACES,NA,23,Mallorca
BÚGER,CT,ESTABL.,NA,23,Mallorca
BÚGER,CT,PLACES,NA,23,Mallorca
BÚGER,F,ESTABL.,NA,23,Mallorca
BÚGER,F,PLACES,NA,23,Mallorca
BÚGER,H 1*,ESTABL.,NA,23,Mallorca
BÚGER,H 1*,PLACES,NA,23,Mallorca
BÚGER,H 2*,ESTABL.,NA,23,Mallorca
BÚGER,H 2*,PLACES,NA,23,Mallorca
BÚGER,H 3*,ESTABL.,NA,23,Mallorca
BÚGER,H 3*,PLACES,NA,23,Mallorca
BÚGER,H 3*SUP,ESTABL.,NA,23,Mallorca
BÚGER,H 3*SUP,PLACES,NA,23,Mallorca
BÚGER,H 4*,ESTABL.,NA,23,Mallorca
BÚGER,H 4*,PLACES,NA,23,Mallorca
BÚGER,H 4* SUP,ESTABL.,NA,23,Mallorca
BÚGER,H 4* SUP,PLACES,NA,23,Mallorca
BÚGER,H 5*,ESTABL.,NA,23,Mallorca
BÚGER,H 5*,PLACES,NA,23,Mallorca
BÚGER,H 5* G.L.,ESTABL.,NA,23,Mallorca
BÚGER,H 5* G.L.,PLACES,NA,23,Mallorca
BÚGER,HA 1*,ESTABL.,NA,23,Mallorca
BÚGER,HA 1*,PLACES,NA,23,Mallorca
BÚGER,HA 2*,ESTABL.,NA,23,Mallorca
BÚGER,HA 2*,PLACES,NA,23,Mallorca
BÚGER,HA 3*,ESTABL.,NA,23,Mallorca
BÚGER,HA 3*,PLACES,NA,23,Mallorca
BÚGER,HA 3* SUP,ESTABL.,NA,23,Mallorca
BÚGER,HA 3* SUP,PLACES,NA,23,Mallorca
BÚGER,HA 4*,ESTABL.,NA,23,Mallorca
BÚGER,HA 4*,PLACES,NA,23,Mallorca
BÚGER,HA 4* SUP,ESTABL.,NA,23,Mallorca
BÚGER,HA 4* SUP,PLACES,NA,23,Mallorca
BÚGER,HA 5*,ESTABL.,NA,23,Mallorca
BÚGER,HA 5*,PLACES,NA,23,Mallorca
BÚGER,HO,ESTABL.,NA,23,Mallorca
BÚGER,HO,PLACES,NA,23,Mallorca
BÚGER,HR 5*,ESTABL.,NA,23,Mallorca
BÚGER,HR 5*,PLACES,NA,23,Mallorca
BÚGER,HR,ESTABL.,NA,23,Mallorca
BÚGER,HR,PLACES,NA,23,Mallorca
BÚGER,HS 1*,ESTABL.,NA,23,Mallorca
BÚGER,HS 1*,PLACES,NA,23,Mallorca
BÚGER,HS 2*,ESTABL.,NA,23,Mallorca
BÚGER,HS 2*,PLACES,NA,23,Mallorca
BÚGER,HS 3*,ESTABL.,NA,23,Mallorca
BÚGER,HS 3*,PLACES,NA,23,Mallorca
BÚGER,HSR 1*,ESTABL.,NA,23,Mallorca
BÚGER,HSR 1*,PLACES,NA,23,Mallorca
BÚGER,HSR 2*,ESTABL.,NA,23,Mallorca
BÚGER,HSR 2*,PLACES,NA,23,Mallorca
BÚGER,HSR 3*,ESTABL.,NA,23,Mallorca
BÚGER,HSR 3*,PLACES,NA,23,Mallorca
BÚGER,PENS 2*,ESTABL.,NA,23,Mallorca
BÚGER,PENS 2*,PLACES,NA,23,Mallorca
BÚGER,TI,ESTABL.,NA,23,Mallorca
BÚGER,TI,PLACES,NA,23,Mallorca
BÚGER,TOTAL,ESTABL.,1,23,Mallorca
BÚGER,TOTAL,PLACES,22,23,Mallorca
BUNYOLA,A 1 Ll,ESTABL.,NA,23,Mallorca
BUNYOLA,A 1 Ll,PLACES,NA,23,Mallorca
BUNYOLA,A 2 Ll,ESTABL.,NA,23,Mallorca
BUNYOLA,A 2 Ll,PLACES,NA,23,Mallorca
BUNYOLA,A 3 Ll,ESTABL.,NA,23,Mallorca
BUNYOLA,A 3 Ll,PLACES,NA,23,Mallorca
BUNYOLA,A 3 Ll SUP,ESTABL.,NA,23,Mallorca
BUNYOLA,A 3 Ll SUP,PLACES,NA,23,Mallorca
BUNYOLA,A 4 Ll,ESTABL.,NA,23,Mallorca
BUNYOLA,A 4 Ll,PLACES,NA,23,Mallorca
BUNYOLA,A 4 Ll SUP,ESTABL.,NA,23,Mallorca
BUNYOLA,A 4 Ll SUP,PLACES,NA,23,Mallorca
BUNYOLA,AG,ESTABL.,12,23,Mallorca
BUNYOLA,AG,PLACES,180,23,Mallorca
BUNYOLA,CH,ESTABL.,NA,23,Mallorca
BUNYOLA,CH,PLACES,NA,23,Mallorca
BUNYOLA,CT,ESTABL.,NA,23,Mallorca
BUNYOLA,CT,PLACES,NA,23,Mallorca
BUNYOLA,F,ESTABL.,NA,23,Mallorca
BUNYOLA,F,PLACES,NA,23,Mallorca
BUNYOLA,H 1*,ESTABL.,NA,23,Mallorca
BUNYOLA,H 1*,PLACES,NA,23,Mallorca
BUNYOLA,H 2*,ESTABL.,NA,23,Mallorca
BUNYOLA,H 2*,PLACES,NA,23,Mallorca
BUNYOLA,H 3*,ESTABL.,1,23,Mallorca
BUNYOLA,H 3*,PLACES,30,23,Mallorca
BUNYOLA,H 3*SUP,ESTABL.,NA,23,Mallorca
BUNYOLA,H 3*SUP,PLACES,NA,23,Mallorca
BUNYOLA,H 4*,ESTABL.,1,23,Mallorca
BUNYOLA,H 4*,PLACES,38,23,Mallorca
BUNYOLA,H 4* SUP,ESTABL.,NA,23,Mallorca
BUNYOLA,H 4* SUP,PLACES,NA,23,Mallorca
BUNYOLA,H 5*,ESTABL.,NA,23,Mallorca
BUNYOLA,H 5*,PLACES,NA,23,Mallorca
BUNYOLA,H 5* G.L.,ESTABL.,NA,23,Mallorca
BUNYOLA,H 5* G.L.,PLACES,NA,23,Mallorca
BUNYOLA,HA 1*,ESTABL.,NA,23,Mallorca
BUNYOLA,HA 1*,PLACES,NA,23,Mallorca
BUNYOLA,HA 2*,ESTABL.,NA,23,Mallorca
BUNYOLA,HA 2*,PLACES,NA,23,Mallorca
BUNYOLA,HA 3*,ESTABL.,NA,23,Mallorca
BUNYOLA,HA 3*,PLACES,NA,23,Mallorca
BUNYOLA,HA 3* SUP,ESTABL.,NA,23,Mallorca
BUNYOLA,HA 3* SUP,PLACES,NA,23,Mallorca
BUNYOLA,HA 4*,ESTABL.,NA,23,Mallorca
BUNYOLA,HA 4*,PLACES,NA,23,Mallorca
BUNYOLA,HA 4* SUP,ESTABL.,NA,23,Mallorca
BUNYOLA,HA 4* SUP,PLACES,NA,23,Mallorca
BUNYOLA,HA 5*,ESTABL.,NA,23,Mallorca
BUNYOLA,HA 5*,PLACES,NA,23,Mallorca
BUNYOLA,HO,ESTABL.,NA,23,Mallorca
BUNYOLA,HO,PLACES,NA,23,Mallorca
BUNYOLA,HR 5*,ESTABL.,NA,23,Mallorca
BUNYOLA,HR 5*,PLACES,NA,23,Mallorca
BUNYOLA,HR,ESTABL.,NA,23,Mallorca
BUNYOLA,HR,PLACES,NA,23,Mallorca
BUNYOLA,HS 1*,ESTABL.,NA,23,Mallorca
BUNYOLA,HS 1*,PLACES,NA,23,Mallorca
BUNYOLA,HS 2*,ESTABL.,NA,23,Mallorca
BUNYOLA,HS 2*,PLACES,NA,23,Mallorca
BUNYOLA,HS 3*,ESTABL.,NA,23,Mallorca
BUNYOLA,HS 3*,PLACES,NA,23,Mallorca
BUNYOLA,HSR 1*,ESTABL.,NA,23,Mallorca
BUNYOLA,HSR 1*,PLACES,NA,23,Mallorca
BUNYOLA,HSR 2*,ESTABL.,NA,23,Mallorca
BUNYOLA,HSR 2*,PLACES,NA,23,Mallorca
BUNYOLA,HSR 3*,ESTABL.,NA,23,Mallorca
BUNYOLA,HSR 3*,PLACES,NA,23,Mallorca
BUNYOLA,PENS 2*,ESTABL.,NA,23,Mallorca
BUNYOLA,PENS 2*,PLACES,NA,23,Mallorca
BUNYOLA,TI,ESTABL.,1,23,Mallorca
BUNYOLA,TI,PLACES,20,23,Mallorca
BUNYOLA,TOTAL,ESTABL.,15,23,Mallorca
BUNYOLA,TOTAL,PLACES,268,23,Mallorca
CALVIÀ,A 1 Ll,ESTABL.,7,23,Mallorca
CALVIÀ,A 1 Ll,PLACES,341,23,Mallorca
CALVIÀ,A 2 Ll,ESTABL.,24,23,Mallorca
CALVIÀ,A 2 Ll,PLACES,2546,23,Mallorca
CALVIÀ,A 3 Ll,ESTABL.,23,23,Mallorca
CALVIÀ,A 3 Ll,PLACES,4332,23,Mallorca
CALVIÀ,A 3 Ll SUP,ESTABL.,1,23,Mallorca
CALVIÀ,A 3 Ll SUP,PLACES,566,23,Mallorca
CALVIÀ,A 4 Ll,ESTABL.,4,23,Mallorca
CALVIÀ,A 4 Ll,PLACES,747,23,Mallorca
CALVIÀ,A 4 Ll SUP,ESTABL.,NA,23,Mallorca
CALVIÀ,A 4 Ll SUP,PLACES,NA,23,Mallorca
CALVIÀ,AG,ESTABL.,7,23,Mallorca
CALVIÀ,AG,PLACES,107,23,Mallorca
CALVIÀ,CH,ESTABL.,1,23,Mallorca
CALVIÀ,CH,PLACES,19,23,Mallorca
CALVIÀ,CT,ESTABL.,NA,23,Mallorca
CALVIÀ,CT,PLACES,NA,23,Mallorca
CALVIÀ,F,ESTABL.,NA,23,Mallorca
CALVIÀ,F,PLACES,NA,23,Mallorca
CALVIÀ,H 1*,ESTABL.,2,23,Mallorca
CALVIÀ,H 1*,PLACES,157,23,Mallorca
CALVIÀ,H 2*,ESTABL.,4,23,Mallorca
CALVIÀ,H 2*,PLACES,331,23,Mallorca
CALVIÀ,H 3*,ESTABL.,31,23,Mallorca
CALVIÀ,H 3*,PLACES,5288,23,Mallorca
CALVIÀ,H 3*SUP,ESTABL.,NA,23,Mallorca
CALVIÀ,H 3*SUP,PLACES,NA,23,Mallorca
CALVIÀ,H 4*,ESTABL.,73,23,Mallorca
CALVIÀ,H 4*,PLACES,28363,23,Mallorca
CALVIÀ,H 4* SUP,ESTABL.,8,23,Mallorca
CALVIÀ,H 4* SUP,PLACES,2285,23,Mallorca
CALVIÀ,H 5*,ESTABL.,10,23,Mallorca
CALVIÀ,H 5*,PLACES,2666,23,Mallorca
CALVIÀ,H 5* G.L.,ESTABL.,1,23,Mallorca
CALVIÀ,H 5* G.L.,PLACES,156,23,Mallorca
CALVIÀ,HA 1*,ESTABL.,NA,23,Mallorca
CALVIÀ,HA 1*,PLACES,NA,23,Mallorca
CALVIÀ,HA 2*,ESTABL.,2,23,Mallorca
CALVIÀ,HA 2*,PLACES,159,23,Mallorca
CALVIÀ,HA 3*,ESTABL.,11,23,Mallorca
CALVIÀ,HA 3*,PLACES,4163,23,Mallorca
CALVIÀ,HA 3* SUP,ESTABL.,3,23,Mallorca
CALVIÀ,HA 3* SUP,PLACES,944,23,Mallorca
CALVIÀ,HA 4*,ESTABL.,16,23,Mallorca
CALVIÀ,HA 4*,PLACES,6840,23,Mallorca
CALVIÀ,HA 4* SUP,ESTABL.,NA,23,Mallorca
CALVIÀ,HA 4* SUP,PLACES,NA,23,Mallorca
CALVIÀ,HA 5*,ESTABL.,2,23,Mallorca
CALVIÀ,HA 5*,PLACES,586,23,Mallorca
CALVIÀ,HO,ESTABL.,NA,23,Mallorca
CALVIÀ,HO,PLACES,NA,23,Mallorca
CALVIÀ,HR 5*,ESTABL.,NA,23,Mallorca
CALVIÀ,HR 5*,PLACES,NA,23,Mallorca
CALVIÀ,HR,ESTABL.,1,23,Mallorca
CALVIÀ,HR,PLACES,82,23,Mallorca
CALVIÀ,HS 1*,ESTABL.,3,23,Mallorca
CALVIÀ,HS 1*,PLACES,93,23,Mallorca
CALVIÀ,HS 2*,ESTABL.,1,23,Mallorca
CALVIÀ,HS 2*,PLACES,39,23,Mallorca
CALVIÀ,HS 3*,ESTABL.,1,23,Mallorca
CALVIÀ,HS 3*,PLACES,72,23,Mallorca
CALVIÀ,HSR 1*,ESTABL.,8,23,Mallorca
CALVIÀ,HSR 1*,PLACES,323,23,Mallorca
CALVIÀ,HSR 2*,ESTABL.,2,23,Mallorca
CALVIÀ,HSR 2*,PLACES,103,23,Mallorca
CALVIÀ,HSR 3*,ESTABL.,2,23,Mallorca
CALVIÀ,HSR 3*,PLACES,86,23,Mallorca
CALVIÀ,PENS 2*,ESTABL.,NA,23,Mallorca
CALVIÀ,PENS 2*,PLACES,NA,23,Mallorca
CALVIÀ,TI,ESTABL.,1,23,Mallorca
CALVIÀ,TI,PLACES,4,23,Mallorca
CALVIÀ,TOTAL,ESTABL.,249,23,Mallorca
CALVIÀ,TOTAL,PLACES,61398,23,Mallorca
CAMPANET,A 1 Ll,ESTABL.,NA,23,Mallorca
CAMPANET,A 1 Ll,PLACES,NA,23,Mallorca
CAMPANET,A 2 Ll,ESTABL.,NA,23,Mallorca
CAMPANET,A 2 Ll,PLACES,NA,23,Mallorca
CAMPANET,A 3 Ll,ESTABL.,NA,23,Mallorca
CAMPANET,A 3 Ll,PLACES,NA,23,Mallorca
CAMPANET,A 3 Ll SUP,ESTABL.,NA,23,Mallorca
CAMPANET,A 3 Ll SUP,PLACES,NA,23,Mallorca
CAMPANET,A 4 Ll,ESTABL.,NA,23,Mallorca
CAMPANET,A 4 Ll,PLACES,NA,23,Mallorca
CAMPANET,A 4 Ll SUP,ESTABL.,NA,23,Mallorca
CAMPANET,A 4 Ll SUP,PLACES,NA,23,Mallorca
CAMPANET,AG,ESTABL.,4,23,Mallorca
CAMPANET,AG,PLACES,142,23,Mallorca
CAMPANET,CH,ESTABL.,NA,23,Mallorca
CAMPANET,CH,PLACES,NA,23,Mallorca
CAMPANET,CT,ESTABL.,NA,23,Mallorca
CAMPANET,CT,PLACES,NA,23,Mallorca
CAMPANET,F,ESTABL.,NA,23,Mallorca
CAMPANET,F,PLACES,NA,23,Mallorca
CAMPANET,H 1*,ESTABL.,NA,23,Mallorca
CAMPANET,H 1*,PLACES,NA,23,Mallorca
CAMPANET,H 2*,ESTABL.,NA,23,Mallorca
CAMPANET,H 2*,PLACES,NA,23,Mallorca
CAMPANET,H 3*,ESTABL.,NA,23,Mallorca
CAMPANET,H 3*,PLACES,NA,23,Mallorca
CAMPANET,H 3*SUP,ESTABL.,NA,23,Mallorca
CAMPANET,H 3*SUP,PLACES,NA,23,Mallorca
CAMPANET,H 4*,ESTABL.,NA,23,Mallorca
CAMPANET,H 4*,PLACES,NA,23,Mallorca
CAMPANET,H 4* SUP,ESTABL.,NA,23,Mallorca
CAMPANET,H 4* SUP,PLACES,NA,23,Mallorca
CAMPANET,H 5*,ESTABL.,NA,23,Mallorca
CAMPANET,H 5*,PLACES,NA,23,Mallorca
CAMPANET,H 5* G.L.,ESTABL.,NA,23,Mallorca
CAMPANET,H 5* G.L.,PLACES,NA,23,Mallorca
CAMPANET,HA 1*,ESTABL.,NA,23,Mallorca
CAMPANET,HA 1*,PLACES,NA,23,Mallorca
CAMPANET,HA 2*,ESTABL.,NA,23,Mallorca
CAMPANET,HA 2*,PLACES,NA,23,Mallorca
CAMPANET,HA 3*,ESTABL.,NA,23,Mallorca
CAMPANET,HA 3*,PLACES,NA,23,Mallorca
CAMPANET,HA 3* SUP,ESTABL.,NA,23,Mallorca
CAMPANET,HA 3* SUP,PLACES,NA,23,Mallorca
CAMPANET,HA 4*,ESTABL.,NA,23,Mallorca
CAMPANET,HA 4*,PLACES,NA,23,Mallorca
CAMPANET,HA 4* SUP,ESTABL.,NA,23,Mallorca
CAMPANET,HA 4* SUP,PLACES,NA,23,Mallorca
CAMPANET,HA 5*,ESTABL.,NA,23,Mallorca
CAMPANET,HA 5*,PLACES,NA,23,Mallorca
CAMPANET,HO,ESTABL.,NA,23,Mallorca
CAMPANET,HO,PLACES,NA,23,Mallorca
CAMPANET,HR 5*,ESTABL.,NA,23,Mallorca
CAMPANET,HR 5*,PLACES,NA,23,Mallorca
CAMPANET,HR,ESTABL.,1,23,Mallorca
CAMPANET,HR,PLACES,64,23,Mallorca
CAMPANET,HS 1*,ESTABL.,NA,23,Mallorca
CAMPANET,HS 1*,PLACES,NA,23,Mallorca
CAMPANET,HS 2*,ESTABL.,NA,23,Mallorca
CAMPANET,HS 2*,PLACES,NA,23,Mallorca
CAMPANET,HS 3*,ESTABL.,NA,23,Mallorca
CAMPANET,HS 3*,PLACES,NA,23,Mallorca
CAMPANET,HSR 1*,ESTABL.,NA,23,Mallorca
CAMPANET,HSR 1*,PLACES,NA,23,Mallorca
CAMPANET,HSR 2*,ESTABL.,NA,23,Mallorca
CAMPANET,HSR 2*,PLACES,NA,23,Mallorca
CAMPANET,HSR 3*,ESTABL.,NA,23,Mallorca
CAMPANET,HSR 3*,PLACES,NA,23,Mallorca
CAMPANET,PENS 2*,ESTABL.,NA,23,Mallorca
CAMPANET,PENS 2*,PLACES,NA,23,Mallorca
CAMPANET,TI,ESTABL.,2,23,Mallorca
CAMPANET,TI,PLACES,22,23,Mallorca
CAMPANET,TOTAL,ESTABL.,7,23,Mallorca
CAMPANET,TOTAL,PLACES,228,23,Mallorca
CAMPOS,A 1 Ll,ESTABL.,NA,23,Mallorca
CAMPOS,A 1 Ll,PLACES,NA,23,Mallorca
CAMPOS,A 2 Ll,ESTABL.,NA,23,Mallorca
CAMPOS,A 2 Ll,PLACES,NA,23,Mallorca
CAMPOS,A 3 Ll,ESTABL.,NA,23,Mallorca
CAMPOS,A 3 Ll,PLACES,NA,23,Mallorca
CAMPOS,A 3 Ll SUP,ESTABL.,NA,23,Mallorca
CAMPOS,A 3 Ll SUP,PLACES,NA,23,Mallorca
CAMPOS,A 4 Ll,ESTABL.,NA,23,Mallorca
CAMPOS,A 4 Ll,PLACES,NA,23,Mallorca
CAMPOS,A 4 Ll SUP,ESTABL.,NA,23,Mallorca
CAMPOS,A 4 Ll SUP,PLACES,NA,23,Mallorca
CAMPOS,AG,ESTABL.,30,23,Mallorca
CAMPOS,AG,PLACES,620,23,Mallorca
CAMPOS,CH,ESTABL.,NA,23,Mallorca
CAMPOS,CH,PLACES,NA,23,Mallorca
CAMPOS,CT,ESTABL.,NA,23,Mallorca
CAMPOS,CT,PLACES,NA,23,Mallorca
CAMPOS,F,ESTABL.,NA,23,Mallorca
CAMPOS,F,PLACES,NA,23,Mallorca
CAMPOS,H 1*,ESTABL.,NA,23,Mallorca
CAMPOS,H 1*,PLACES,NA,23,Mallorca
