MEDIDAS#es,MEDIDAS#ca,MEDIDAS_CODE,TIME_PERIOD#es,TIME_PERIOD#ca,TIME_PERIOD_CODE,TIPOS_ALOJAMIENTO#es,TIPOS_ALOJAMIENTO#ca,TIPOS_ALOJAMIENTO_CODE,OBS_VALUE,ESTADO_OBSERVACION#es,ESTADO_OBSERVACION#ca,ESTADO_OBSERVACION_CODE,NOTAS_OBSERVACION#es,NOTAS_OBSERVACION#ca,CONFIDENCIALIDAD_OBSERVACION#es,CONFIDENCIALIDAD_OBSERVACION#ca
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,06/2017,06/2017,2017-M06,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,24.82,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,06/2017,06/2017,2017-M06,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,349025,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,06/2017,06/2017,2017-M06,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,38.28,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,06/2017,06/2017,2017-M06,Vivienda de familiares y amigos,Habitatge de familiars i amics,VIV_FAMILIARES_AMIGOS,211386,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,06/2017,06/2017,2017-M06,Vivienda de familiares y amigos,Habitatge de familiars i amics,VIV_FAMILIARES_AMIGOS,45.34,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,06/2017,06/2017,2017-M06,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,8349,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,06/2017,06/2017,2017-M06,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,-49.88,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,06/2017,06/2017,2017-M06,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,2086222,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,06/2017,06/2017,2017-M06,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,5.74,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,05/2017,05/2017,2017-M05,Otro alojamiento turístico de mercado,Un altre allotjament turístic de mercat,MERCADO_O,23018,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,05/2017,05/2017,2017-M05,Otro alojamiento turístico de mercado,Un altre allotjament turístic de mercat,MERCADO_O,-58.37,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,05/2017,05/2017,2017-M05,Vivienda propia (segunda residencia),Habitatge propi (segona residència),VIV_PROPIA,88008,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,05/2017,05/2017,2017-M05,Vivienda propia (segunda residencia),Habitatge propi (segona residència),VIV_PROPIA,45.32,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,05/2017,05/2017,2017-M05,Total,Total,_T,1910939,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,05/2017,05/2017,2017-M05,Total,Total,_T,7.64,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,05/2017,05/2017,2017-M05,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,1382003,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,05/2017,05/2017,2017-M05,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,3.24,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,05/2017,05/2017,2017-M05,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,250707,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,05/2017,05/2017,2017-M05,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,21.02,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,05/2017,05/2017,2017-M05,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,255212,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,05/2017,05/2017,2017-M05,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,46.46,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,05/2017,05/2017,2017-M05,Vivienda de familiares y amigos,Habitatge de familiars i amics,VIV_FAMILIARES_AMIGOS,154915,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,05/2017,05/2017,2017-M05,Vivienda de familiares y amigos,Habitatge de familiars i amics,VIV_FAMILIARES_AMIGOS,12.36,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,05/2017,05/2017,2017-M05,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,7784,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,05/2017,05/2017,2017-M05,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,-10.85,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,05/2017,05/2017,2017-M05,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,1660232,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,05/2017,05/2017,2017-M05,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,5.87,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,04/2017,04/2017,2017-M04,Otro alojamiento turístico de mercado,Un altre allotjament turístic de mercat,MERCADO_O,28994,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2017,04/2017,2017-M04,Otro alojamiento turístico de mercado,Un altre allotjament turístic de mercat,MERCADO_O,128.13,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,04/2017,04/2017,2017-M04,Vivienda propia (segunda residencia),Habitatge propi (segona residència),VIV_PROPIA,132340,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2017,04/2017,2017-M04,Vivienda propia (segunda residencia),Habitatge propi (segona residència),VIV_PROPIA,59.07,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,04/2017,04/2017,2017-M04,Total,Total,_T,1239749,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2017,04/2017,2017-M04,Total,Total,_T,32.45,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,04/2017,04/2017,2017-M04,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,568023,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2017,04/2017,2017-M04,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,13.37,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,04/2017,04/2017,2017-M04,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,364874,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2017,04/2017,2017-M04,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,38.99,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,04/2017,04/2017,2017-M04,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,277858,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2017,04/2017,2017-M04,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,73.94,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,04/2017,04/2017,2017-M04,Vivienda de familiares y amigos,Habitatge de familiars i amics,VIV_FAMILIARES_AMIGOS,227071,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2017,04/2017,2017-M04,Vivienda de familiares y amigos,Habitatge de familiars i amics,VIV_FAMILIARES_AMIGOS,35.44,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,04/2017,04/2017,2017-M04,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,5463,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2017,04/2017,2017-M04,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,-53.19,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,04/2017,04/2017,2017-M04,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,874875,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2017,04/2017,2017-M04,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,29.91,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,03/2017,03/2017,2017-M03,Otro alojamiento turístico de mercado,Un altre allotjament turístic de mercat,MERCADO_O,3284,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,03/2017,03/2017,2017-M03,Otro alojamiento turístico de mercado,Un altre allotjament turístic de mercat,MERCADO_O,-74.78,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,03/2017,03/2017,2017-M03,Vivienda propia (segunda residencia),Habitatge propi (segona residència),VIV_PROPIA,63685,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,03/2017,03/2017,2017-M03,Vivienda propia (segunda residencia),Habitatge propi (segona residència),VIV_PROPIA,8.35,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,03/2017,03/2017,2017-M03,Total,Total,_T,468900,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,03/2017,03/2017,2017-M03,Total,Total,_T,-11.53,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,03/2017,03/2017,2017-M03,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,234030,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,03/2017,03/2017,2017-M03,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,-12.79,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,03/2017,03/2017,2017-M03,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,171598,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,03/2017,03/2017,2017-M03,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,-7.38,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,03/2017,03/2017,2017-M03,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,59989,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,03/2017,03/2017,2017-M03,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,-5.33,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,03/2017,03/2017,2017-M03,Vivienda de familiares y amigos,Habitatge de familiars i amics,VIV_FAMILIARES_AMIGOS,103085,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,03/2017,03/2017,2017-M03,Vivienda de familiares y amigos,Habitatge de familiars i amics,VIV_FAMILIARES_AMIGOS,-14.12,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,03/2017,03/2017,2017-M03,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,4828,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,03/2017,03/2017,2017-M03,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,-25.39,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,03/2017,03/2017,2017-M03,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,297302,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,03/2017,03/2017,2017-M03,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,-13.76,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,02/2017,02/2017,2017-M02,Otro alojamiento turístico de mercado,Un altre allotjament turístic de mercat,MERCADO_O,975,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,02/2017,02/2017,2017-M02,Otro alojamiento turístico de mercado,Un altre allotjament turístic de mercat,MERCADO_O,-57.72,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,02/2017,02/2017,2017-M02,Vivienda propia (segunda residencia),Habitatge propi (segona residència),VIV_PROPIA,36485,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,02/2017,02/2017,2017-M02,Vivienda propia (segunda residencia),Habitatge propi (segona residència),VIV_PROPIA,7.85,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,02/2017,02/2017,2017-M02,Total,Total,_T,251811,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,02/2017,02/2017,2017-M02,Total,Total,_T,-2.79,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,02/2017,02/2017,2017-M02,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,113860,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,02/2017,02/2017,2017-M02,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,2.89,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,02/2017,02/2017,2017-M02,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,110106,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,02/2017,02/2017,2017-M02,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,-9.34,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,02/2017,02/2017,2017-M02,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,26870,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,02/2017,02/2017,2017-M02,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,9.16,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,02/2017,02/2017,2017-M02,Vivienda de familiares y amigos,Habitatge de familiars i amics,VIV_FAMILIARES_AMIGOS,71287,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,02/2017,02/2017,2017-M02,Vivienda de familiares y amigos,Habitatge de familiars i amics,VIV_FAMILIARES_AMIGOS,-16.84,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,02/2017,02/2017,2017-M02,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,02/2017,02/2017,2017-M02,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,,Valor no disponible,Valor no disponible,O,,,,
Turistas,Turistes,TURISTAS,02/2017,02/2017,2017-M02,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,141705,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,02/2017,02/2017,2017-M02,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,3.00,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,01/2017,01/2017,2017-M01,Otro alojamiento turístico de mercado,Un altre allotjament turístic de mercat,MERCADO_O,2727,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,01/2017,01/2017,2017-M01,Otro alojamiento turístico de mercado,Un altre allotjament turístic de mercat,MERCADO_O,23.30,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,01/2017,01/2017,2017-M01,Vivienda propia (segunda residencia),Habitatge propi (segona residència),VIV_PROPIA,32514,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,01/2017,01/2017,2017-M01,Vivienda propia (segunda residencia),Habitatge propi (segona residència),VIV_PROPIA,-13.42,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,01/2017,01/2017,2017-M01,Total,Total,_T,196590,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,01/2017,01/2017,2017-M01,Total,Total,_T,1.57,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,01/2017,01/2017,2017-M01,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,51124,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,01/2017,01/2017,2017-M01,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,6.51,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,01/2017,01/2017,2017-M01,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,123450,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,01/2017,01/2017,2017-M01,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,-4.07,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,01/2017,01/2017,2017-M01,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,19288,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,01/2017,01/2017,2017-M01,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,31.73,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,01/2017,01/2017,2017-M01,Vivienda de familiares y amigos,Habitatge de familiars i amics,VIV_FAMILIARES_AMIGOS,88607,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,01/2017,01/2017,2017-M01,Vivienda de familiares y amigos,Habitatge de familiars i amics,VIV_FAMILIARES_AMIGOS,-0.42,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,01/2017,01/2017,2017-M01,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,01/2017,01/2017,2017-M01,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,,Valor no disponible,Valor no disponible,O,,,,
Turistas,Turistes,TURISTAS,01/2017,01/2017,2017-M01,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,73140,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,01/2017,01/2017,2017-M01,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,12.78,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2016,2016,2016,Otro alojamiento turístico de mercado,Un altre allotjament turístic de mercat,MERCADO_O,382569,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2016,2016,2016,Otro alojamiento turístico de mercado,Un altre allotjament turístic de mercat,MERCADO_O,8.87,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2016,2016,2016,Vivienda propia (segunda residencia),Habitatge propi (segona residència),VIV_PROPIA,859252,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2016,2016,2016,Vivienda propia (segunda residencia),Habitatge propi (segona residència),VIV_PROPIA,8.65,Valor normal,Valor normal,A,,,,
