MEDIDAS#es,MEDIDAS#ca,MEDIDAS_CODE,TIME_PERIOD#es,TIME_PERIOD#ca,TIME_PERIOD_CODE,TIPOS_ALOJAMIENTO#es,TIPOS_ALOJAMIENTO#ca,TIPOS_ALOJAMIENTO_CODE,TERRITORIO#es,TERRITORIO#ca,TERRITORIO_CODE,OBS_VALUE,NOTAS_OBSERVACION#es,NOTAS_OBSERVACION#ca,ESTADO_OBSERVACION#es,ESTADO_OBSERVACION#ca,ESTADO_OBSERVACION_CODE,CONFIDENCIALIDAD_OBSERVACION#es,CONFIDENCIALIDAD_OBSERVACION#ca
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,05/2017,05/2017,2017-M05,Vivienda propia (segunda residencia),Habitatge propi (segona residència),VIV_PROPIA,Eivissa y Formentera,Eivissa i Formentera,ES531,33.65,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,05/2017,05/2017,2017-M05,Total,Total,_T,Illes Balears,Illes Balears,ES53,1910939,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,05/2017,05/2017,2017-M05,Total,Total,_T,Mallorca,Mallorca,ES532,1361893,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,05/2017,05/2017,2017-M05,Total,Total,_T,Menorca,Menorca,ES533,144245,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,05/2017,05/2017,2017-M05,Total,Total,_T,Eivissa y Formentera,Eivissa i Formentera,ES531,404801,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,05/2017,05/2017,2017-M05,Total,Total,_T,Illes Balears,Illes Balears,ES53,7.64,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,05/2017,05/2017,2017-M05,Total,Total,_T,Mallorca,Mallorca,ES532,4.38,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,05/2017,05/2017,2017-M05,Total,Total,_T,Menorca,Menorca,ES533,10.35,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,05/2017,05/2017,2017-M05,Total,Total,_T,Eivissa y Formentera,Eivissa i Formentera,ES531,19.12,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,05/2017,05/2017,2017-M05,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Illes Balears,Illes Balears,ES53,1382003,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,05/2017,05/2017,2017-M05,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Mallorca,Mallorca,ES532,992862,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,05/2017,05/2017,2017-M05,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Menorca,Menorca,ES533,110236,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,05/2017,05/2017,2017-M05,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Eivissa y Formentera,Eivissa i Formentera,ES531,278905,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,05/2017,05/2017,2017-M05,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Illes Balears,Illes Balears,ES53,3.24,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,05/2017,05/2017,2017-M05,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Mallorca,Mallorca,ES532,0.36,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,05/2017,05/2017,2017-M05,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Menorca,Menorca,ES533,1.44,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,05/2017,05/2017,2017-M05,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Eivissa y Formentera,Eivissa i Formentera,ES531,15.89,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,05/2017,05/2017,2017-M05,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,Illes Balears,Illes Balears,ES53,250707,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,05/2017,05/2017,2017-M05,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,Mallorca,Mallorca,ES532,164127,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,05/2017,05/2017,2017-M05,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,Menorca,Menorca,ES533,16525,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,05/2017,05/2017,2017-M05,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,Eivissa y Formentera,Eivissa i Formentera,ES531,70054,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,05/2017,05/2017,2017-M05,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,Illes Balears,Illes Balears,ES53,21.02,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,05/2017,05/2017,2017-M05,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,Mallorca,Mallorca,ES532,14.87,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,05/2017,05/2017,2017-M05,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,Menorca,Menorca,ES533,4.44,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,05/2017,05/2017,2017-M05,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,Eivissa y Formentera,Eivissa i Formentera,ES531,44.58,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,05/2017,05/2017,2017-M05,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,Illes Balears,Illes Balears,ES53,255212,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,05/2017,05/2017,2017-M05,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,Mallorca,Mallorca,ES532,191385,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,05/2017,05/2017,2017-M05,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,Menorca,Menorca,ES533,15555,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,05/2017,05/2017,2017-M05,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,Eivissa y Formentera,Eivissa i Formentera,ES531,48273,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,05/2017,05/2017,2017-M05,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,Illes Balears,Illes Balears,ES53,46.46,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,05/2017,05/2017,2017-M05,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,Mallorca,Mallorca,ES532,45.01,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,05/2017,05/2017,2017-M05,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,Menorca,Menorca,ES533,153.70,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,05/2017,05/2017,2017-M05,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,Eivissa y Formentera,Eivissa i Formentera,ES531,33.56,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,05/2017,05/2017,2017-M05,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,Illes Balears,Illes Balears,ES53,162699,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,05/2017,05/2017,2017-M05,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,Mallorca,Mallorca,ES532,104760,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,05/2017,05/2017,2017-M05,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,Menorca,Menorca,ES533,8940,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,05/2017,05/2017,2017-M05,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,Eivissa y Formentera,Eivissa i Formentera,ES531,48999,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,05/2017,05/2017,2017-M05,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,Illes Balears,Illes Balears,ES53,10.98,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,05/2017,05/2017,2017-M05,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,Mallorca,Mallorca,ES532,-1.31,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,05/2017,05/2017,2017-M05,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,Menorca,Menorca,ES533,15.42,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,05/2017,05/2017,2017-M05,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,Eivissa y Formentera,Eivissa i Formentera,ES531,49.85,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,05/2017,05/2017,2017-M05,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,Illes Balears,Illes Balears,ES53,1660232,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,05/2017,05/2017,2017-M05,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,Mallorca,Mallorca,ES532,1197766,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,05/2017,05/2017,2017-M05,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,Menorca,Menorca,ES533,127720,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,05/2017,05/2017,2017-M05,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,Eivissa y Formentera,Eivissa i Formentera,ES531,334747,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,05/2017,05/2017,2017-M05,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,Illes Balears,Illes Balears,ES53,5.87,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,05/2017,05/2017,2017-M05,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,Mallorca,Mallorca,ES532,3.09,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,05/2017,05/2017,2017-M05,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,Menorca,Menorca,ES533,11.16,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,05/2017,05/2017,2017-M05,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,Eivissa y Formentera,Eivissa i Formentera,ES531,14.88,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,04/2017,04/2017,2017-M04,Otro alojamiento turístico de mercado,Un altre allotjament turístic de mercat,MERCADO_O,Illes Balears,Illes Balears,ES53,28994,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,04/2017,04/2017,2017-M04,Otro alojamiento turístico de mercado,Un altre allotjament turístic de mercat,MERCADO_O,Mallorca,Mallorca,ES532,26469,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,04/2017,04/2017,2017-M04,Otro alojamiento turístico de mercado,Un altre allotjament turístic de mercat,MERCADO_O,Menorca,Menorca,ES533,,,,Baja fiabilidad,Baixa fiabilitat,U,,
Turistas,Turistes,TURISTAS,04/2017,04/2017,2017-M04,Otro alojamiento turístico de mercado,Un altre allotjament turístic de mercat,MERCADO_O,Eivissa y Formentera,Eivissa i Formentera,ES531,365,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2017,04/2017,2017-M04,Otro alojamiento turístico de mercado,Un altre allotjament turístic de mercat,MERCADO_O,Illes Balears,Illes Balears,ES53,128.13,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2017,04/2017,2017-M04,Otro alojamiento turístico de mercado,Un altre allotjament turístic de mercat,MERCADO_O,Mallorca,Mallorca,ES532,191.43,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2017,04/2017,2017-M04,Otro alojamiento turístico de mercado,Un altre allotjament turístic de mercat,MERCADO_O,Menorca,Menorca,ES533,,,,Valor no disponible,Valor no disponible,O,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2017,04/2017,2017-M04,Otro alojamiento turístico de mercado,Un altre allotjament turístic de mercat,MERCADO_O,Eivissa y Formentera,Eivissa i Formentera,ES531,-89.50,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,04/2017,04/2017,2017-M04,Vivienda propia (segunda residencia),Habitatge propi (segona residència),VIV_PROPIA,Illes Balears,Illes Balears,ES53,132340,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,04/2017,04/2017,2017-M04,Vivienda propia (segunda residencia),Habitatge propi (segona residència),VIV_PROPIA,Mallorca,Mallorca,ES532,91837,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,04/2017,04/2017,2017-M04,Vivienda propia (segunda residencia),Habitatge propi (segona residència),VIV_PROPIA,Menorca,Menorca,ES533,16749,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,04/2017,04/2017,2017-M04,Vivienda propia (segunda residencia),Habitatge propi (segona residència),VIV_PROPIA,Eivissa y Formentera,Eivissa i Formentera,ES531,23754,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2017,04/2017,2017-M04,Vivienda propia (segunda residencia),Habitatge propi (segona residència),VIV_PROPIA,Illes Balears,Illes Balears,ES53,59.07,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2017,04/2017,2017-M04,Vivienda propia (segunda residencia),Habitatge propi (segona residència),VIV_PROPIA,Mallorca,Mallorca,ES532,86.80,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2017,04/2017,2017-M04,Vivienda propia (segunda residencia),Habitatge propi (segona residència),VIV_PROPIA,Menorca,Menorca,ES533,52.39,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2017,04/2017,2017-M04,Vivienda propia (segunda residencia),Habitatge propi (segona residència),VIV_PROPIA,Eivissa y Formentera,Eivissa i Formentera,ES531,3.10,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,04/2017,04/2017,2017-M04,Total,Total,_T,Illes Balears,Illes Balears,ES53,1239749,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,04/2017,04/2017,2017-M04,Total,Total,_T,Mallorca,Mallorca,ES532,1031814,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,04/2017,04/2017,2017-M04,Total,Total,_T,Menorca,Menorca,ES533,59096,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,04/2017,04/2017,2017-M04,Total,Total,_T,Eivissa y Formentera,Eivissa i Formentera,ES531,148839,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2017,04/2017,2017-M04,Total,Total,_T,Illes Balears,Illes Balears,ES53,32.45,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2017,04/2017,2017-M04,Total,Total,_T,Mallorca,Mallorca,ES532,33.53,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2017,04/2017,2017-M04,Total,Total,_T,Menorca,Menorca,ES533,63.95,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2017,04/2017,2017-M04,Total,Total,_T,Eivissa y Formentera,Eivissa i Formentera,ES531,16.97,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,04/2017,04/2017,2017-M04,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Illes Balears,Illes Balears,ES53,568023,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,04/2017,04/2017,2017-M04,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Mallorca,Mallorca,ES532,511181,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,04/2017,04/2017,2017-M04,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Menorca,Menorca,ES533,14346,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,04/2017,04/2017,2017-M04,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Eivissa y Formentera,Eivissa i Formentera,ES531,42496,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2017,04/2017,2017-M04,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Illes Balears,Illes Balears,ES53,13.37,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2017,04/2017,2017-M04,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Mallorca,Mallorca,ES532,10.29,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2017,04/2017,2017-M04,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Menorca,Menorca,ES533,0.57,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2017,04/2017,2017-M04,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Eivissa y Formentera,Eivissa i Formentera,ES531,82.70,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,04/2017,04/2017,2017-M04,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,Illes Balears,Illes Balears,ES53,364874,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,04/2017,04/2017,2017-M04,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,Mallorca,Mallorca,ES532,251270,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,04/2017,04/2017,2017-M04,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,Menorca,Menorca,ES533,34839,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,04/2017,04/2017,2017-M04,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,Eivissa y Formentera,Eivissa i Formentera,ES531,78765,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2017,04/2017,2017-M04,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,Illes Balears,Illes Balears,ES53,38.99,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2017,04/2017,2017-M04,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,Mallorca,Mallorca,ES532,52.54,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2017,04/2017,2017-M04,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,Menorca,Menorca,ES533,66.66,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2017,04/2017,2017-M04,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,Eivissa y Formentera,Eivissa i Formentera,ES531,2.43,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,04/2017,04/2017,2017-M04,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,Illes Balears,Illes Balears,ES53,277858,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,04/2017,04/2017,2017-M04,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,Mallorca,Mallorca,ES532,242894,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,04/2017,04/2017,2017-M04,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,Menorca,Menorca,ES533,7752,,,Valor normal,Valor normal,A,,
