MEDIDAS#es,MEDIDAS#ca,MEDIDAS_CODE,TIME_PERIOD#es,TIME_PERIOD#ca,TIME_PERIOD_CODE,TIPOS_ALOJAMIENTO#es,TIPOS_ALOJAMIENTO#ca,TIPOS_ALOJAMIENTO_CODE,TERRITORIO#es,TERRITORIO#ca,TERRITORIO_CODE,LUGAR_RESIDENCIA#es,LUGAR_RESIDENCIA#ca,LUGAR_RESIDENCIA_CODE,OBS_VALUE,ESTADO_OBSERVACION#es,ESTADO_OBSERVACION#ca,ESTADO_OBSERVACION_CODE,NOTAS_OBSERVACION#es,NOTAS_OBSERVACION#ca,CONFIDENCIALIDAD_OBSERVACION#es,CONFIDENCIALIDAD_OBSERVACION#ca
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2021,2021,2021,Total,Total,_T,Mallorca,Mallorca,ES532,Alemania,Alemanya,DE,223.71,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2021,2021,2021,Total,Total,_T,Menorca,Menorca,ES533,Alemania,Alemanya,DE,217.65,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2021,2021,2021,Total,Total,_T,Eivissa y Formentera,Eivissa i Formentera,ES531,Alemania,Alemanya,DE,305.37,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2021,2021,2021,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Illes Balears,Illes Balears,ES53,Alemania,Alemanya,DE,1397199,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2021,2021,2021,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Mallorca,Mallorca,ES532,Alemania,Alemanya,DE,1248804,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2021,2021,2021,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Menorca,Menorca,ES533,Alemania,Alemanya,DE,23791,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2021,2021,2021,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Eivissa y Formentera,Eivissa i Formentera,ES531,Alemania,Alemanya,DE,124604,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2021,2021,2021,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Illes Balears,Illes Balears,ES53,Alemania,Alemanya,DE,336.97,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2021,2021,2021,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Mallorca,Mallorca,ES532,Alemania,Alemanya,DE,340.86,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2021,2021,2021,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Menorca,Menorca,ES533,Alemania,Alemanya,DE,268.59,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2021,2021,2021,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Eivissa y Formentera,Eivissa i Formentera,ES531,Alemania,Alemanya,DE,314.97,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2021,2021,2021,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,Illes Balears,Illes Balears,ES53,Alemania,Alemanya,DE,490390,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2021,2021,2021,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,Mallorca,Mallorca,ES532,Alemania,Alemanya,DE,447060,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2021,2021,2021,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,Menorca,Menorca,ES533,Alemania,Alemanya,DE,5116,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2021,2021,2021,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,Eivissa y Formentera,Eivissa i Formentera,ES531,Alemania,Alemanya,DE,38214,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2021,2021,2021,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,Illes Balears,Illes Balears,ES53,Alemania,Alemanya,DE,100.64,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2021,2021,2021,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,Mallorca,Mallorca,ES532,Alemania,Alemanya,DE,93.21,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2021,2021,2021,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,Menorca,Menorca,ES533,Alemania,Alemanya,DE,51.43,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2021,2021,2021,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,Eivissa y Formentera,Eivissa i Formentera,ES531,Alemania,Alemanya,DE,296.15,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2021,2021,2021,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,Illes Balears,Illes Balears,ES53,Alemania,Alemanya,DE,410040,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2021,2021,2021,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,Mallorca,Mallorca,ES532,Alemania,Alemanya,DE,371108,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2021,2021,2021,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,Menorca,Menorca,ES533,Alemania,Alemanya,DE,4377,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2021,2021,2021,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,Eivissa y Formentera,Eivissa i Formentera,ES531,Alemania,Alemanya,DE,34555,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2021,2021,2021,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,Illes Balears,Illes Balears,ES53,Alemania,Alemanya,DE,220.81,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2021,2021,2021,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,Mallorca,Mallorca,ES532,Alemania,Alemanya,DE,213.03,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2021,2021,2021,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,Menorca,Menorca,ES533,Alemania,Alemanya,DE,753.82,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2021,2021,2021,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,Eivissa y Formentera,Eivissa i Formentera,ES531,Alemania,Alemanya,DE,295.09,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2021,2021,2021,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,Illes Balears,Illes Balears,ES53,Alemania,Alemanya,DE,194083,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2021,2021,2021,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,Mallorca,Mallorca,ES532,Alemania,Alemanya,DE,178426,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2021,2021,2021,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,Menorca,Menorca,ES533,Alemania,Alemanya,DE,1897,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2021,2021,2021,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,Eivissa y Formentera,Eivissa i Formentera,ES531,Alemania,Alemanya,DE,13760,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2021,2021,2021,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,Illes Balears,Illes Balears,ES53,Alemania,Alemanya,DE,94.60,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2021,2021,2021,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,Mallorca,Mallorca,ES532,Alemania,Alemanya,DE,90.01,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2021,2021,2021,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,Menorca,Menorca,ES533,Alemania,Alemanya,DE,28.09,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2021,2021,2021,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,Eivissa y Formentera,Eivissa i Formentera,ES531,Alemania,Alemanya,DE,216.21,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2021,2021,2021,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,Illes Balears,Illes Balears,ES53,Alemania,Alemanya,DE,1856773,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2021,2021,2021,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,Mallorca,Mallorca,ES532,Alemania,Alemanya,DE,1666824,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2021,2021,2021,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,Menorca,Menorca,ES533,Alemania,Alemanya,DE,28492,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2021,2021,2021,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,Eivissa y Formentera,Eivissa i Formentera,ES531,Alemania,Alemanya,DE,161457,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2021,2021,2021,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,Illes Balears,Illes Balears,ES53,Alemania,Alemanya,DE,296.37,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2021,2021,2021,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,Mallorca,Mallorca,ES532,Alemania,Alemanya,DE,295.32,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2021,2021,2021,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,Menorca,Menorca,ES533,Alemania,Alemanya,DE,295.62,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2021,2021,2021,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,Eivissa y Formentera,Eivissa i Formentera,ES531,Alemania,Alemanya,DE,307.62,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2021,2021,2021,Otro alojamiento turístico de mercado,Un altre allotjament turístic de mercat,MERCADO_O,Illes Balears,Illes Balears,ES53,España (excluida Illes Balears),Espanya (exclosa Illes Balears),ES_XIB,69383,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2021,2021,2021,Otro alojamiento turístico de mercado,Un altre allotjament turístic de mercat,MERCADO_O,Mallorca,Mallorca,ES532,España (excluida Illes Balears),Espanya (exclosa Illes Balears),ES_XIB,23022,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2021,2021,2021,Otro alojamiento turístico de mercado,Un altre allotjament turístic de mercat,MERCADO_O,Menorca,Menorca,ES533,España (excluida Illes Balears),Espanya (exclosa Illes Balears),ES_XIB,23612,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2021,2021,2021,Otro alojamiento turístico de mercado,Un altre allotjament turístic de mercat,MERCADO_O,Eivissa y Formentera,Eivissa i Formentera,ES531,España (excluida Illes Balears),Espanya (exclosa Illes Balears),ES_XIB,22749,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2021,2021,2021,Otro alojamiento turístico de mercado,Un altre allotjament turístic de mercat,MERCADO_O,Illes Balears,Illes Balears,ES53,España (excluida Illes Balears),Espanya (exclosa Illes Balears),ES_XIB,144.80,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2021,2021,2021,Otro alojamiento turístico de mercado,Un altre allotjament turístic de mercat,MERCADO_O,Mallorca,Mallorca,ES532,España (excluida Illes Balears),Espanya (exclosa Illes Balears),ES_XIB,194.94,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2021,2021,2021,Otro alojamiento turístico de mercado,Un altre allotjament turístic de mercat,MERCADO_O,Menorca,Menorca,ES533,España (excluida Illes Balears),Espanya (exclosa Illes Balears),ES_XIB,167.69,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2021,2021,2021,Otro alojamiento turístico de mercado,Un altre allotjament turístic de mercat,MERCADO_O,Eivissa y Formentera,Eivissa i Formentera,ES531,España (excluida Illes Balears),Espanya (exclosa Illes Balears),ES_XIB,94.16,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2021,2021,2021,Vivienda propia (segunda residencia),Habitatge propi (segona residència),VIV_PROPIA,Illes Balears,Illes Balears,ES53,España (excluida Illes Balears),Espanya (exclosa Illes Balears),ES_XIB,154466,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2021,2021,2021,Vivienda propia (segunda residencia),Habitatge propi (segona residència),VIV_PROPIA,Mallorca,Mallorca,ES532,España (excluida Illes Balears),Espanya (exclosa Illes Balears),ES_XIB,56843,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2021,2021,2021,Vivienda propia (segunda residencia),Habitatge propi (segona residència),VIV_PROPIA,Menorca,Menorca,ES533,España (excluida Illes Balears),Espanya (exclosa Illes Balears),ES_XIB,58858,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2021,2021,2021,Vivienda propia (segunda residencia),Habitatge propi (segona residència),VIV_PROPIA,Eivissa y Formentera,Eivissa i Formentera,ES531,España (excluida Illes Balears),Espanya (exclosa Illes Balears),ES_XIB,38765,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2021,2021,2021,Vivienda propia (segunda residencia),Habitatge propi (segona residència),VIV_PROPIA,Illes Balears,Illes Balears,ES53,España (excluida Illes Balears),Espanya (exclosa Illes Balears),ES_XIB,52.79,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2021,2021,2021,Vivienda propia (segunda residencia),Habitatge propi (segona residència),VIV_PROPIA,Mallorca,Mallorca,ES532,España (excluida Illes Balears),Espanya (exclosa Illes Balears),ES_XIB,52.71,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2021,2021,2021,Vivienda propia (segunda residencia),Habitatge propi (segona residència),VIV_PROPIA,Menorca,Menorca,ES533,España (excluida Illes Balears),Espanya (exclosa Illes Balears),ES_XIB,21.58,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2021,2021,2021,Vivienda propia (segunda residencia),Habitatge propi (segona residència),VIV_PROPIA,Eivissa y Formentera,Eivissa i Formentera,ES531,España (excluida Illes Balears),Espanya (exclosa Illes Balears),ES_XIB,150.76,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2021,2021,2021,Total,Total,_T,Illes Balears,Illes Balears,ES53,España (excluida Illes Balears),Espanya (exclosa Illes Balears),ES_XIB,2359193,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2021,2021,2021,Total,Total,_T,Mallorca,Mallorca,ES532,España (excluida Illes Balears),Espanya (exclosa Illes Balears),ES_XIB,1083206,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2021,2021,2021,Total,Total,_T,Menorca,Menorca,ES533,España (excluida Illes Balears),Espanya (exclosa Illes Balears),ES_XIB,626686,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2021,2021,2021,Total,Total,_T,Eivissa y Formentera,Eivissa i Formentera,ES531,España (excluida Illes Balears),Espanya (exclosa Illes Balears),ES_XIB,649301,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2021,2021,2021,Total,Total,_T,Illes Balears,Illes Balears,ES53,España (excluida Illes Balears),Espanya (exclosa Illes Balears),ES_XIB,69.99,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2021,2021,2021,Total,Total,_T,Mallorca,Mallorca,ES532,España (excluida Illes Balears),Espanya (exclosa Illes Balears),ES_XIB,50.31,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2021,2021,2021,Total,Total,_T,Menorca,Menorca,ES533,España (excluida Illes Balears),Espanya (exclosa Illes Balears),ES_XIB,79.12,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2021,2021,2021,Total,Total,_T,Eivissa y Formentera,Eivissa i Formentera,ES531,España (excluida Illes Balears),Espanya (exclosa Illes Balears),ES_XIB,104.63,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2021,2021,2021,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Illes Balears,Illes Balears,ES53,España (excluida Illes Balears),Espanya (exclosa Illes Balears),ES_XIB,969262,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2021,2021,2021,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Mallorca,Mallorca,ES532,España (excluida Illes Balears),Espanya (exclosa Illes Balears),ES_XIB,389640,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2021,2021,2021,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Menorca,Menorca,ES533,España (excluida Illes Balears),Espanya (exclosa Illes Balears),ES_XIB,274465,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2021,2021,2021,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Eivissa y Formentera,Eivissa i Formentera,ES531,España (excluida Illes Balears),Espanya (exclosa Illes Balears),ES_XIB,305158,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2021,2021,2021,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Illes Balears,Illes Balears,ES53,España (excluida Illes Balears),Espanya (exclosa Illes Balears),ES_XIB,91.00,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2021,2021,2021,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Mallorca,Mallorca,ES532,España (excluida Illes Balears),Espanya (exclosa Illes Balears),ES_XIB,81.04,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2021,2021,2021,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Menorca,Menorca,ES533,España (excluida Illes Balears),Espanya (exclosa Illes Balears),ES_XIB,113.59,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2021,2021,2021,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Eivissa y Formentera,Eivissa i Formentera,ES531,España (excluida Illes Balears),Espanya (exclosa Illes Balears),ES_XIB,86.38,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2021,2021,2021,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,Illes Balears,Illes Balears,ES53,España (excluida Illes Balears),Espanya (exclosa Illes Balears),ES_XIB,902024,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2021,2021,2021,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,Mallorca,Mallorca,ES532,España (excluida Illes Balears),Espanya (exclosa Illes Balears),ES_XIB,522533,Valor normal,Valor normal,A,,,,
