MEDIDAS#es,MEDIDAS#ca,MEDIDAS_CODE,TERRITORIO#es,TERRITORIO#ca,TERRITORIO_CODE,TIME_PERIOD#es,TIME_PERIOD#ca,TIME_PERIOD_CODE,LUGAR_RESIDENCIA#es,LUGAR_RESIDENCIA#ca,LUGAR_RESIDENCIA_CODE,OBS_VALUE,ESTADO_OBSERVACION#es,ESTADO_OBSERVACION#ca,ESTADO_OBSERVACION_CODE,NOTAS_OBSERVACION#es,NOTAS_OBSERVACION#ca,CONFIDENCIALIDAD_OBSERVACION#es,CONFIDENCIALIDAD_OBSERVACION#ca
Turistas,Turistes,TURISTAS,Madrid (Comunidad de),Madrid (Comunitat de),ES30,01/2018,01/2018,2018-M01,Alemania,Alemanya,DE,29901,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Resto de España,Resta d'Espanya,ES_O,01/2018,01/2018,2018-M01,Alemania,Alemanya,DE,28221,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,España,Espanya,ES,01/2018,01/2018,2018-M01,Alemania,Alemanya,DE,4.17,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Illes Balears,Illes Balears,ES53,01/2018,01/2018,2018-M01,Alemania,Alemanya,DE,18.30,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Andalucía,Andalusia,ES61,01/2018,01/2018,2018-M01,Alemania,Alemanya,DE,43.46,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Canarias,Canàries,ES70,01/2018,01/2018,2018-M01,Alemania,Alemanya,DE,-1.99,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Cataluña,Catalunya,ES51,01/2018,01/2018,2018-M01,Alemania,Alemanya,DE,-41.20,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Comunidad Valenciana,Comunitat Valenciana,ES52,01/2018,01/2018,2018-M01,Alemania,Alemanya,DE,34.38,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Madrid (Comunidad de),Madrid (Comunitat de),ES30,01/2018,01/2018,2018-M01,Alemania,Alemanya,DE,44.77,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Resto de España,Resta d'Espanya,ES_O,01/2018,01/2018,2018-M01,Alemania,Alemanya,DE,31.47,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,España,Espanya,ES,01/2018,01/2018,2018-M01,Reino Unido,Regne Unit,GB,799284,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Illes Balears,Illes Balears,ES53,01/2018,01/2018,2018-M01,Reino Unido,Regne Unit,GB,20171,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Andalucía,Andalusia,ES61,01/2018,01/2018,2018-M01,Reino Unido,Regne Unit,GB,125613,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Canarias,Canàries,ES70,01/2018,01/2018,2018-M01,Reino Unido,Regne Unit,GB,358558,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Cataluña,Catalunya,ES51,01/2018,01/2018,2018-M01,Reino Unido,Regne Unit,GB,74385,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Comunidad Valenciana,Comunitat Valenciana,ES52,01/2018,01/2018,2018-M01,Reino Unido,Regne Unit,GB,136399,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Madrid (Comunidad de),Madrid (Comunitat de),ES30,01/2018,01/2018,2018-M01,Reino Unido,Regne Unit,GB,35386,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Resto de España,Resta d'Espanya,ES_O,01/2018,01/2018,2018-M01,Reino Unido,Regne Unit,GB,48772,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,España,Espanya,ES,01/2018,01/2018,2018-M01,Reino Unido,Regne Unit,GB,0.17,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Illes Balears,Illes Balears,ES53,01/2018,01/2018,2018-M01,Reino Unido,Regne Unit,GB,80.15,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Andalucía,Andalusia,ES61,01/2018,01/2018,2018-M01,Reino Unido,Regne Unit,GB,-5.44,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Canarias,Canàries,ES70,01/2018,01/2018,2018-M01,Reino Unido,Regne Unit,GB,-6.64,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Cataluña,Catalunya,ES51,01/2018,01/2018,2018-M01,Reino Unido,Regne Unit,GB,10.35,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Comunidad Valenciana,Comunitat Valenciana,ES52,01/2018,01/2018,2018-M01,Reino Unido,Regne Unit,GB,5.80,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Madrid (Comunidad de),Madrid (Comunitat de),ES30,01/2018,01/2018,2018-M01,Reino Unido,Regne Unit,GB,32.47,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Resto de España,Resta d'Espanya,ES_O,01/2018,01/2018,2018-M01,Reino Unido,Regne Unit,GB,4.18,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,España,Espanya,ES,2017,2017,2017,Mundo (excluida España),Món (exclosa Espanya),5000_XES,81868522,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Illes Balears,Illes Balears,ES53,2017,2017,2017,Mundo (excluida España),Món (exclosa Espanya),5000_XES,13792296,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Andalucía,Andalusia,ES61,2017,2017,2017,Mundo (excluida España),Món (exclosa Espanya),5000_XES,11518262,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Canarias,Canàries,ES70,2017,2017,2017,Mundo (excluida España),Món (exclosa Espanya),5000_XES,14214221,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Cataluña,Catalunya,ES51,2017,2017,2017,Mundo (excluida España),Món (exclosa Espanya),5000_XES,19118420,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Comunidad Valenciana,Comunitat Valenciana,ES52,2017,2017,2017,Mundo (excluida España),Món (exclosa Espanya),5000_XES,8925960,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Madrid (Comunidad de),Madrid (Comunitat de),ES30,2017,2017,2017,Mundo (excluida España),Món (exclosa Espanya),5000_XES,6699786,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Resto de España,Resta d'Espanya,ES_O,2017,2017,2017,Mundo (excluida España),Món (exclosa Espanya),5000_XES,7599577,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,España,Espanya,ES,2017,2017,2017,Mundo (excluida España),Món (exclosa Espanya),5000_XES,8.70,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Illes Balears,Illes Balears,ES53,2017,2017,2017,Mundo (excluida España),Món (exclosa Espanya),5000_XES,6.11,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Andalucía,Andalusia,ES61,2017,2017,2017,Mundo (excluida España),Món (exclosa Espanya),5000_XES,8.77,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Canarias,Canàries,ES70,2017,2017,2017,Mundo (excluida España),Món (exclosa Espanya),5000_XES,7.20,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Cataluña,Catalunya,ES51,2017,2017,2017,Mundo (excluida España),Món (exclosa Espanya),5000_XES,5.40,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Comunidad Valenciana,Comunitat Valenciana,ES52,2017,2017,2017,Mundo (excluida España),Món (exclosa Espanya),5000_XES,15.45,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Madrid (Comunidad de),Madrid (Comunitat de),ES30,2017,2017,2017,Mundo (excluida España),Món (exclosa Espanya),5000_XES,15.85,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Resto de España,Resta d'Espanya,ES_O,2017,2017,2017,Mundo (excluida España),Món (exclosa Espanya),5000_XES,11.53,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,España,Espanya,ES,2017,2017,2017,Otros países o territorios del Mundo (excluida España),Altres països o territoris del Món (exclosa Espanya),5000_XES_O,51164372,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Illes Balears,Illes Balears,ES53,2017,2017,2017,Otros países o territorios del Mundo (excluida España),Altres països o territoris del Món (exclosa Espanya),5000_XES_O,5215406,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Andalucía,Andalusia,ES61,2017,2017,2017,Otros países o territorios del Mundo (excluida España),Altres països o territoris del Món (exclosa Espanya),5000_XES_O,7349392,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Canarias,Canàries,ES70,2017,2017,2017,Otros países o territorios del Mundo (excluida España),Altres països o territoris del Món (exclosa Espanya),5000_XES_O,5870255,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Cataluña,Catalunya,ES51,2017,2017,2017,Otros países o territorios del Mundo (excluida España),Altres països o territoris del Món (exclosa Espanya),5000_XES_O,15374838,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Comunidad Valenciana,Comunitat Valenciana,ES52,2017,2017,2017,Otros países o territorios del Mundo (excluida España),Altres països o territoris del Món (exclosa Espanya),5000_XES_O,5520306,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Madrid (Comunidad de),Madrid (Comunitat de),ES30,2017,2017,2017,Otros países o territorios del Mundo (excluida España),Altres països o territoris del Món (exclosa Espanya),5000_XES_O,5773846,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Resto de España,Resta d'Espanya,ES_O,2017,2017,2017,Otros países o territorios del Mundo (excluida España),Altres països o territoris del Món (exclosa Espanya),5000_XES_O,6060329,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,España,Espanya,ES,2017,2017,2017,Otros países o territorios del Mundo (excluida España),Altres països o territoris del Món (exclosa Espanya),5000_XES_O,10.19,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Illes Balears,Illes Balears,ES53,2017,2017,2017,Otros países o territorios del Mundo (excluida España),Altres països o territoris del Món (exclosa Espanya),5000_XES_O,9.83,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Andalucía,Andalusia,ES61,2017,2017,2017,Otros países o territorios del Mundo (excluida España),Altres països o territoris del Món (exclosa Espanya),5000_XES_O,11.83,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Canarias,Canàries,ES70,2017,2017,2017,Otros países o territorios del Mundo (excluida España),Altres països o territoris del Món (exclosa Espanya),5000_XES_O,6.89,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Cataluña,Catalunya,ES51,2017,2017,2017,Otros países o territorios del Mundo (excluida España),Altres països o territoris del Món (exclosa Espanya),5000_XES_O,5.74,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Comunidad Valenciana,Comunitat Valenciana,ES52,2017,2017,2017,Otros países o territorios del Mundo (excluida España),Altres països o territoris del Món (exclosa Espanya),5000_XES_O,17.22,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Madrid (Comunidad de),Madrid (Comunitat de),ES30,2017,2017,2017,Otros países o territorios del Mundo (excluida España),Altres països o territoris del Món (exclosa Espanya),5000_XES_O,16.42,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Resto de España,Resta d'Espanya,ES_O,2017,2017,2017,Otros países o territorios del Mundo (excluida España),Altres països o territoris del Món (exclosa Espanya),5000_XES_O,12.01,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,España,Espanya,ES,2017,2017,2017,Alemania,Alemanya,DE,11897376,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Illes Balears,Illes Balears,ES53,2017,2017,2017,Alemania,Alemanya,DE,4828684,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Andalucía,Andalusia,ES61,2017,2017,2017,Alemania,Alemanya,DE,1121367,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Canarias,Canàries,ES70,2017,2017,2017,Alemania,Alemanya,DE,2935449,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Cataluña,Catalunya,ES51,2017,2017,2017,Alemania,Alemanya,DE,1568901,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Comunidad Valenciana,Comunitat Valenciana,ES52,2017,2017,2017,Alemania,Alemanya,DE,522464,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Madrid (Comunidad de),Madrid (Comunitat de),ES30,2017,2017,2017,Alemania,Alemanya,DE,392761,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Resto de España,Resta d'Espanya,ES_O,2017,2017,2017,Alemania,Alemanya,DE,527750,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,España,Espanya,ES,2017,2017,2017,Alemania,Alemanya,DE,6.14,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Illes Balears,Illes Balears,ES53,2017,2017,2017,Alemania,Alemanya,DE,4.61,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Andalucía,Andalusia,ES61,2017,2017,2017,Alemania,Alemanya,DE,13.16,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Canarias,Canàries,ES70,2017,2017,2017,Alemania,Alemanya,DE,4.34,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Cataluña,Catalunya,ES51,2017,2017,2017,Alemania,Alemanya,DE,1.97,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Comunidad Valenciana,Comunitat Valenciana,ES52,2017,2017,2017,Alemania,Alemanya,DE,3.48,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Madrid (Comunidad de),Madrid (Comunitat de),ES30,2017,2017,2017,Alemania,Alemanya,DE,18.57,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Resto de España,Resta d'Espanya,ES_O,2017,2017,2017,Alemania,Alemanya,DE,27.47,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,España,Espanya,ES,2017,2017,2017,Reino Unido,Regne Unit,GB,18806774,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Illes Balears,Illes Balears,ES53,2017,2017,2017,Reino Unido,Regne Unit,GB,3748206,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Andalucía,Andalusia,ES61,2017,2017,2017,Reino Unido,Regne Unit,GB,3047503,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Canarias,Canàries,ES70,2017,2017,2017,Reino Unido,Regne Unit,GB,5408517,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Cataluña,Catalunya,ES51,2017,2017,2017,Reino Unido,Regne Unit,GB,2174681,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Comunidad Valenciana,Comunitat Valenciana,ES52,2017,2017,2017,Reino Unido,Regne Unit,GB,2883190,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Madrid (Comunidad de),Madrid (Comunitat de),ES30,2017,2017,2017,Reino Unido,Regne Unit,GB,533179,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Resto de España,Resta d'Espanya,ES_O,2017,2017,2017,Reino Unido,Regne Unit,GB,1011498,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,España,Espanya,ES,2017,2017,2017,Reino Unido,Regne Unit,GB,6.40,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Illes Balears,Illes Balears,ES53,2017,2017,2017,Reino Unido,Regne Unit,GB,3.16,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Andalucía,Andalusia,ES61,2017,2017,2017,Reino Unido,Regne Unit,GB,0.68,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Canarias,Canàries,ES70,2017,2017,2017,Reino Unido,Regne Unit,GB,9.17,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Cataluña,Catalunya,ES51,2017,2017,2017,Reino Unido,Regne Unit,GB,5.51,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Comunidad Valenciana,Comunitat Valenciana,ES52,2017,2017,2017,Reino Unido,Regne Unit,GB,14.52,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Madrid (Comunidad de),Madrid (Comunitat de),ES30,2017,2017,2017,Reino Unido,Regne Unit,GB,8.32,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Resto de España,Resta d'Espanya,ES_O,2017,2017,2017,Reino Unido,Regne Unit,GB,2.21,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,España,Espanya,ES,12/2017,12/2017,2017-M12,Mundo (excluida España),Món (exclosa Espanya),5000_XES,3982530,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Illes Balears,Illes Balears,ES53,12/2017,12/2017,2017-M12,Mundo (excluida España),Món (exclosa Espanya),5000_XES,99275,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Andalucía,Andalusia,ES61,12/2017,12/2017,2017-M12,Mundo (excluida España),Món (exclosa Espanya),5000_XES,510486,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Canarias,Canàries,ES70,12/2017,12/2017,2017-M12,Mundo (excluida España),Món (exclosa Espanya),5000_XES,1256370,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Cataluña,Catalunya,ES51,12/2017,12/2017,2017-M12,Mundo (excluida España),Món (exclosa Espanya),5000_XES,822765,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Comunidad Valenciana,Comunitat Valenciana,ES52,12/2017,12/2017,2017-M12,Mundo (excluida España),Món (exclosa Espanya),5000_XES,400590,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Madrid (Comunidad de),Madrid (Comunitat de),ES30,12/2017,12/2017,2017-M12,Mundo (excluida España),Món (exclosa Espanya),5000_XES,476155,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Resto de España,Resta d'Espanya,ES_O,12/2017,12/2017,2017-M12,Mundo (excluida España),Món (exclosa Espanya),5000_XES,416889,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,España,Espanya,ES,12/2017,12/2017,2017-M12,Mundo (excluida España),Món (exclosa Espanya),5000_XES,-0.20,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Illes Balears,Illes Balears,ES53,12/2017,12/2017,2017-M12,Mundo (excluida España),Món (exclosa Espanya),5000_XES,-2.04,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Andalucía,Andalusia,ES61,12/2017,12/2017,2017-M12,Mundo (excluida España),Món (exclosa Espanya),5000_XES,3.01,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Canarias,Canàries,ES70,12/2017,12/2017,2017-M12,Mundo (excluida España),Món (exclosa Espanya),5000_XES,0.48,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Cataluña,Catalunya,ES51,12/2017,12/2017,2017-M12,Mundo (excluida España),Món (exclosa Espanya),5000_XES,-13.98,Valor normal,Valor normal,A,,,,
